N,decode,gop,inf_per_s_per_stream,skip,decoded_per_s,offered_per_s,hold_pct,pre_ms,queue_ms,gpu_ms,total_ms,nvdec_pct,sm_pct,vram_mb,plates,bottleneck
100,key30,30,0.5000,2,26.0,100.0,26.0,9.54,4.79,2.15,16.48,37,6,0,812,VRAM-OOM
100,key30,30,0.3333,3,23.8,100.0,23.8,8.37,4.95,2.10,15.42,24,7,0,367,VRAM-OOM
100,key30,30,0.2500,4,22.4,100.0,22.4,9.33,9.51,2.14,20.98,31,4,0,300,VRAM-OOM
100,key30,30,0.1667,6,26.2,100.0,26.2,11.63,4.43,2.23,18.29,33,2,7835,272,VRAM-OOM
100,key30,30,0.1250,8,30.5,100.0,30.5,12.00,10.07,2.10,24.17,37,6,0,157,VRAM-OOM
100,key30,30,0.0833,12,33.8,100.0,33.8,15.85,8.00,2.24,26.09,31,2,0,118,VRAM-OOM
100,key30,30,0.0667,15,37.5,100.0,37.5,7.73,1.42,2.24,11.39,25,1,0,83,VRAM-OOM
1,key60,60,0.5000,1,0.5,0.5,100.0,0.13,0.02,2.07,2.22,0,0,0,13,none(offered-bound)
1,key60,60,0.2500,2,0.5,0.5,100.0,0.13,0.02,2.13,2.28,0,0,0,7,none(offered-bound)
1,key60,60,0.1667,3,0.5,0.5,100.0,0.14,0.02,2.18,2.34,0,0,0,3,none(offered-bound)
1,key60,60,0.1250,4,0.5,0.5,100.0,0.15,0.02,2.21,2.38,0,0,1835,2,none(offered-bound)
1,key60,60,0.0833,6,0.5,0.5,100.0,0.17,0.02,2.66,2.85,0,3,0,4,none(offered-bound)
1,key60,60,0.0625,8,0.5,0.5,100.0,0.20,0.05,2.60,2.85,0,0,0,1,none(offered-bound)
4,key60,60,0.5000,1,1.9,2.0,95.0,0.11,0.02,1.97,2.10,0,0,0,45,none(offered-bound)
4,key60,60,0.2500,2,1.8,2.0,90.0,0.11,0.02,1.98,2.11,0,0,0,24,mixed/ramp
4,key60,60,0.1667,3,1.9,2.0,95.0,0.11,0.02,2.10,2.23,0,0,0,21,none(offered-bound)
4,key60,60,0.1250,4,1.8,2.0,90.0,0.12,0.02,2.07,2.21,0,0,0,11,mixed/ramp
4,key60,60,0.0833,6,1.9,2.0,95.0,0.12,0.02,2.11,2.25,0,3,0,7,none(offered-bound)
4,key60,60,0.0625,8,1.8,2.0,90.0,0.13,0.02,2.36,2.51,0,3,0,8,mixed/ramp
8,key60,60,0.5000,1,3.7,4.0,92.5,0.11,0.02,1.92,2.05,0,0,0,88,mixed/ramp
8,key60,60,0.2500,2,3.7,4.0,92.5,0.11,0.02,2.02,2.15,5,0,0,45,mixed/ramp
8,key60,60,0.1667,3,3.6,4.0,90.0,0.11,0.02,2.08,2.21,5,0,0,49,mixed/ramp
8,key60,60,0.1250,4,3.6,4.0,90.0,0.11,0.02,2.05,2.18,0,4,0,27,mixed/ramp
8,key60,60,0.0833,6,3.7,4.0,92.5,0.12,0.02,1.98,2.12,0,3,0,11,mixed/ramp
8,key60,60,0.0625,8,3.6,4.0,90.0,0.12,0.02,2.03,2.17,0,3,0,14,mixed/ramp
16,key60,60,0.5000,1,7.2,8.0,90.0,0.10,0.02,2.00,2.12,6,2,0,288,mixed/ramp
16,key60,60,0.2500,2,7.4,8.0,92.5,0.10,0.02,1.95,2.07,5,0,0,94,mixed/ramp
16,key60,60,0.1667,3,7.2,8.0,90.0,0.11,0.02,1.92,2.05,5,4,0,66,mixed/ramp
16,key60,60,0.1250,4,7.2,8.0,90.0,0.11,0.02,2.08,2.21,0,4,0,78,mixed/ramp
16,key60,60,0.0833,6,7.4,8.0,92.5,0.11,0.02,2.05,2.18,5,3,0,33,mixed/ramp
16,key60,60,0.0625,8,7.3,8.0,91.2,0.11,0.02,1.93,2.06,5,3,0,14,mixed/ramp
32,key60,60,0.5000,1,14.5,16.0,90.6,0.10,0.02,2.02,2.14,10,6,0,646,mixed/ramp
32,key60,60,0.2500,2,14.5,16.0,90.6,0.10,0.02,1.96,2.08,0,5,0,206,mixed/ramp
32,key60,60,0.1667,3,14.8,16.0,92.5,0.10,0.01,1.93,2.04,9,6,0,113,mixed/ramp
32,key60,60,0.1250,4,14.5,16.0,90.6,0.11,0.02,1.98,2.11,11,5,0,122,mixed/ramp
32,key60,60,0.0833,6,14.5,16.0,90.6,0.11,0.02,2.06,2.19,10,5,0,86,mixed/ramp
32,key60,60,0.0625,8,14.7,16.0,91.9,0.11,0.02,2.00,2.13,7,3,0,46,mixed/ramp
50,key60,60,0.5000,1,10.9,25.0,43.6,0.10,0.02,1.93,2.05,8,3,0,609,VRAM-OOM
50,key60,60,0.2500,2,11.9,25.0,47.6,0.16,0.02,1.94,2.12,10,2,0,259,VRAM-OOM
50,key60,60,0.1667,3,12.1,25.0,48.4,0.11,0.02,1.99,2.12,11,2,0,229,VRAM-OOM
50,key60,60,0.1250,4,12.7,25.0,50.8,0.12,0.02,2.01,2.15,11,2,0,135,VRAM-OOM
50,key60,60,0.0833,6,12.8,25.0,51.2,0.11,0.02,2.11,2.24,15,0,0,141,VRAM-OOM
50,key60,60,0.0625,8,12.9,25.0,51.6,0.37,0.02,2.04,2.43,15,0,7836,63,VRAM-OOM
75,key60,60,0.5000,1,18.8,37.5,50.1,2.15,0.95,2.22,5.32,11,9,0,808,VRAM-OOM
75,key60,60,0.2500,2,13.0,37.5,34.7,0.69,0.04,1.99,2.72,11,5,0,298,VRAM-OOM
75,key60,60,0.1667,3,13.2,37.5,35.2,0.72,0.03,2.01,2.76,11,2,0,234,VRAM-OOM
75,key60,60,0.1250,4,15.4,37.5,41.1,0.42,0.04,2.02,2.48,15,5,0,155,VRAM-OOM
75,key60,60,0.0833,6,15.5,37.5,41.3,0.12,0.02,2.15,2.29,17,1,0,144,VRAM-OOM
75,key60,60,0.0625,8,15.6,37.5,41.6,0.11,0.02,2.01,2.14,15,1,0,66,VRAM-OOM
100,key60,60,0.5000,1,10.3,50.0,20.6,26.56,19.76,2.41,48.73,0,4,0,811,VRAM-OOM
100,key60,60,0.2500,2,19.5,50.0,39.0,24.03,8.56,2.34,34.93,11,9,0,233,VRAM-OOM
100,key60,60,0.1667,3,14.6,50.0,29.2,6.74,2.37,2.10,11.21,4,2,0,270,VRAM-OOM
100,key60,60,0.1250,4,14.7,50.0,29.4,1.70,1.41,2.07,5.18,17,2,0,161,VRAM-OOM
100,key60,60,0.0833,6,16.4,50.0,32.8,2.35,0.24,2.15,4.74,9,0,7839,145,VRAM-OOM
100,key60,60,0.0625,8,17.0,50.0,34.0,0.56,0.05,2.07,2.68,15,0,0,70,VRAM-OOM
1,key150,150,0.2000,1,0.2,0.2,100.0,0.14,0.02,2.20,2.36,0,0,0,5,none(offered-bound)
1,key150,150,0.1000,2,0.2,0.2,100.0,0.16,0.02,2.46,2.64,0,0,0,3,none(offered-bound)
1,key150,150,0.0667,3,0.2,0.2,100.0,0.16,0.03,2.88,3.07,0,0,0,2,none(offered-bound)
1,key150,150,0.0500,4,0.2,0.2,100.0,0.21,0.02,2.68,2.91,0,0,1835,1,none(offered-bound)
4,key150,150,0.2000,1,0.7,0.8,87.5,0.11,0.02,2.05,2.18,0,0,0,22,mixed/ramp
4,key150,150,0.1000,2,0.7,0.8,87.5,0.12,0.02,2.22,2.36,0,0,0,12,mixed/ramp
4,key150,150,0.0667,3,0.7,0.8,87.5,0.13,0.02,2.07,2.22,0,0,0,4,mixed/ramp
4,key150,150,0.0500,4,0.7,0.8,87.5,0.13,0.03,2.49,2.65,0,1,0,7,mixed/ramp
8,key150,150,0.2000,1,1.3,1.6,81.2,0.11,0.02,2.04,2.17,0,0,0,48,mixed/ramp
8,key150,150,0.1000,2,1.3,1.6,81.2,0.11,0.02,1.97,2.10,0,1,2890,16,mixed/ramp
8,key150,150,0.0667,3,1.3,1.6,81.2,0.12,0.02,2.17,2.31,0,0,0,16,mixed/ramp
8,key150,150,0.0500,4,1.3,1.6,81.2,0.12,0.02,2.18,2.32,0,0,0,12,mixed/ramp
16,key150,150,0.2000,1,2.6,3.2,81.2,0.10,0.02,1.93,2.05,0,0,0,68,mixed/ramp
16,key150,150,0.1000,2,2.6,3.2,81.2,0.11,0.02,2.11,2.24,0,1,0,49,mixed/ramp
16,key150,150,0.0667,3,2.7,3.2,84.4,0.11,0.02,2.14,2.27,0,0,0,32,mixed/ramp
16,key150,150,0.0500,4,2.6,3.2,81.2,0.11,0.02,2.01,2.14,0,0,4227,16,mixed/ramp
32,key150,150,0.2000,1,5.1,6.4,79.7,0.10,0.02,2.01,2.13,5,1,0,189,mixed/ramp
32,key150,150,0.1000,2,5.2,6.4,81.2,0.11,0.02,2.07,2.20,5,1,6644,95,mixed/ramp
32,key150,150,0.0667,3,5.1,6.4,79.7,0.11,0.02,1.99,2.12,5,0,0,44,mixed/ramp
32,key150,150,0.0500,4,5.1,6.4,79.7,0.11,0.02,2.19,2.32,5,0,0,55,mixed/ramp
50,key150,150,0.2000,1,4.5,10.0,45.0,0.10,0.02,2.02,2.14,5,2,0,270,VRAM-OOM
50,key150,150,0.1000,2,4.9,10.0,49.0,0.11,0.02,2.10,2.23,5,0,0,144,VRAM-OOM
50,key150,150,0.0667,3,5.1,10.0,51.0,0.11,0.02,2.08,2.21,5,0,0,83,VRAM-OOM
50,key150,150,0.0500,4,5.1,10.0,51.0,0.11,0.02,2.19,2.32,5,0,0,76,VRAM-OOM
75,key150,150,0.2000,1,5.8,15.0,38.7,0.10,0.04,1.98,2.12,2,1,0,174,VRAM-OOM
75,key150,150,0.1000,2,4.7,15.0,31.3,0.82,0.02,2.12,2.96,5,1,0,146,VRAM-OOM
75,key150,150,0.0667,3,5.7,15.0,38.0,0.31,0.04,2.05,2.40,5,0,0,63,VRAM-OOM
75,key150,150,0.0500,4,6.0,15.0,40.0,0.98,0.02,2.21,3.21,0,0,0,81,VRAM-OOM
100,key150,150,0.2000,1,4.0,20.0,20.0,0.29,0.10,2.07,2.46,0,1,0,177,VRAM-OOM
100,key150,150,0.1000,2,5.1,20.0,25.5,0.11,0.02,2.19,2.32,6,2,0,180,VRAM-OOM
100,key150,150,0.0667,3,5.6,20.0,28.0,0.94,0.69,2.22,3.85,0,0,0,83,VRAM-OOM
100,key150,150,0.0500,4,6.2,20.0,31.0,0.38,0.04,2.13,2.55,5,0,0,64,VRAM-OOM
